ID	title	owner	planner	meno	max	min	project_tagid	part_num	partors
100971	2018圣诞	11745	4055	踏青	312	226	45,32	3	3940,5617,2320,4794
100972	2019国庆	11439	8174	森林公园烧烤	262	146	10,8	5	5041,3247,5635,4849
100973	2018端午	6070	12410	逛三坊七巷	310	129	26,33	6	14499,1471,2106,1062
100974	2019圣诞	8357	1989	踏青	438	75	22,27	3	12776,10064,10769,8279
100975	2018圣诞	12635	7084	逛三坊七巷	473	175	38,20	10	5453,12726,14027,3512
100976	2021元宵节	9018	8542	踏青	459	69	21,48	8	12737,14305,6023,11642
100977	2022端午	2350	4139	踏青	309	76	35,31	4	10487,8804,7300,1111
100978	2020五一	3801	5313	森林公园烧烤	339	120	7,48	7	12115,10295,13986,4165
100979	2019圣诞	5169	6047	爬鼓山	449	204	45,36	14	9319,6830,13068,10982
100980	2018跨年夜	11445	7594	逛三坊七巷	422	239	38,25	7	12827,7945,5169,6313
100981	2018圣诞	1963	5684	森林公园烧烤	259	84	34,4	13	12838,7298,7492,7909
100982	2018七夕	9183	1923	吃饭	261	136	23,29	9	13967,2952,13358,7825
100983	2020元宵节	1312	4094	踏青	256	130	9,41	6	4366,1804,9021,9825
100984	2022儿童节	4191	10449	吃饭	412	86	39,21	3	9272,2109,11847,7056
100985	2020平安夜	9264	13257	爬鼓山	252	62	48,29	4	9496,9070,6218,12786
100986	2021国庆	1580	2681	踏青	334	197	5,27	14	6441,12945,4875,7360
100987	2018五一	5829	8591	吃饭	343	98	35,29	3	1687,11729,7691,12306
100988	2022情人节	3876	7543	吃饭	491	108	33,47	3	8156,3018,13808,2378
100989	2020除夕	12961	4232	逛三坊七巷	459	176	26,18	14	12821,8323,7887,9240
100990	2019情人节	12376	11295	爬鼓山	316	244	21,18	9	14004,5860,9963,6840
100991	2020暑假	8967	10540	爬鼓山	299	50	37,31	9	9053,12101,3511,8597
100992	2018平安夜	13281	1890	踏青	307	226	16,21	9	9862,1152,4169,8450
100993	2021万圣节	14435	2195	踏青	292	58	34,44	1	11411,5369,14234,7988
100994	2020情人节	10883	2371	森林公园烧烤	424	54	9,21	11	7474,11560,12521,8288
100995	2021暑假	1916	7813	踏青	306	122	1,1	14	4391,8578,4681,2253
100996	2018情人节	8391	14175	爬鼓山	488	219	27,32	9	7416,10902,1109,12389
100997	2022元宵节	4522	2259	逛三坊七巷	337	206	29,11	6	13027,1882,4288,8607
100998	2022七夕	8449	10374	爬鼓山	373	66	24,5	13	3882,12625,1493,14364
100999	2021儿童节	1944	9477	踏青	269	154	2,1	10	11069,1333,5759,7705
101000	2018端午	13371	1403	爬鼓山	455	121	10,34	2	2120,8016,2724,8251
101001	2020平安夜	5808	14005	爬鼓山	305	163	37,44	13	3861,1266,13281,8499
101002	2021元宵节	5900	5154	逛三坊七巷	418	152	49,50	6	10916,7805,1727,5773
101003	2020圣诞	5654	12768	踏青	415	184	26,18	6	6151,13168,8220,13655
101004	2022新年	8249	2839	森林公园烧烤	459	189	47,8	4	6163,2610,1435,5438
101005	2022圣诞	11647	13373	爬鼓山	446	122	21,4	8	11894,8998,5818,9538
101006	2018国庆	3323	9784	逛三坊七巷	314	176	1,28	6	9306,14019,7038,9381
101007	2020除夕	9789	8912	爬鼓山	286	54	49,40	7	5994,12238,10102,1968
101008	2019新年	9947	10395	吃饭	487	71	6,25	9	4056,2922,10547,3927
101009	2022除夕	6087	6565	踏青	351	158	12,39	5	14246,10746,9312,7357
101010	2020国庆	12194	10707	爬鼓山	315	124	50,50	10	4057,9015,10307,1178
101011	2019除夕	3173	14457	逛三坊七巷	256	111	47,14	3	1299,6654,4451,5594
101012	2021端午	9936	11780	吃饭	265	203	16,12	15	13059,11835,6104,2029
101013	2022端午	14169	7547	森林公园烧烤	318	192	24,35	13	6310,12131,7559,8799
101014	2021七夕	1431	9096	吃饭	322	189	42,35	11	1187,9023,2183,14113
101015	2021新年	5808	9390	逛三坊七巷	274	212	21,31	11	10112,11318,12655,11085
101016	2022端午	3633	3474	爬鼓山	358	82	8,49	4	5363,9857,13278,6944
101017	2021情人节	4131	11951	吃饭	452	80	18,26	7	5256,13692,10014,6199
101018	2019新年	13437	10396	爬鼓山	391	66	7,35	8	14011,8895,12728,12424
101019	2021元旦	11312	12510	爬鼓山	490	111	4,31	1	8604,7101,9376,11781
101020	2019儿童节	2081	13449	吃饭	409	219	35,9	3	3969,3308,14104,4991
101021	2022元宵节	6258	3344	吃饭	369	177	30,9	2	5240,4442,11823,5688
101022	2019国庆	5257	3956	爬鼓山	409	125	21,42	5	11571,3896,10444,5742
101023	2018五一	11377	1792	爬鼓山	311	227	7,18	2	7656,12329,13236,13845
101024	2021五一	2531	3252	森林公园烧烤	286	175	29,40	3	6354,13235,10794,7176
101025	2018七夕	8842	12874	爬鼓山	386	116	2,39	15	8335,8209,9636,7865
101026	2020圣诞	13012	5377	踏青	440	167	27,15	6	9619,9334,14467,1303
101027	2019五一	2157	7733	爬鼓山	474	192	25,21	10	5056,12295,13096,13280
101028	2021圣诞	13464	9270	爬鼓山	331	121	33,48	5	12778,8349,11018,12360
101029	2020国庆	5615	2670	森林公园烧烤	437	192	22,20	9	5238,7709,5763,8357
101030	2020圣诞	6937	9166	踏青	352	52	9,41	5	12099,2869,9261,4805
101031	2021平安夜	3729	1277	踏青	303	237	47,17	13	9190,2121,7018,1027
101032	2018七夕	2559	12027	爬鼓山	364	239	33,39	8	3902,4250,13537,10421
101033	2019国庆	11172	5416	吃饭	433	123	21,4	9	6214,2114,11068,11642
101034	2022端午	12751	9331	逛三坊七巷	426	243	9,25	5	6089,5482,7271,7934
101035	2019七夕	11696	4991	逛三坊七巷	408	116	3,44	7	3644,2930,3683,2980
101036	2021暑假	7178	2086	吃饭	294	151	10,14	3	2016,5044,8442,9830
101037	2018平安夜	8092	5915	吃饭	450	73	38,34	8	13711,11792,6467,5713
101038	2020儿童节	13329	11059	爬鼓山	267	235	11,15	12	12101,1461,10097,1181
101039	2019五一	13392	7454	爬鼓山	316	194	43,1	12	5564,9797,4083,11363
101040	2020圣诞	10132	12035	逛三坊七巷	276	207	22,9	1	1273,3939,6167,4699
101041	2018跨年夜	10239	13360	逛三坊七巷	491	189	38,15	3	1392,10912,9081,11203
101042	2020新年	4566	13773	森林公园烧烤	373	221	9,38	5	4952,12388,1279,9433
101043	2019万圣节	13317	9778	爬鼓山	443	101	25,2	6	11561,9138,14462,7723
101044	2022跨年夜	9278	8027	森林公园烧烤	343	232	44,15	10	10234,3778,4351,6873
101045	2019情人节	5009	13169	吃饭	500	130	31,22	6	4881,13011,1705,12781
101046	2021万圣节	6820	3066	逛三坊七巷	368	133	46,4	9	1395,1825,5134,6521
101047	2021国庆	4938	4373	吃饭	397	133	17,39	10	8123,13628,9986,11573
101048	2022暑假	9615	1782	逛三坊七巷	354	77	30,15	8	1865,4245,8434,8651
101049	2022跨年夜	6430	7791	踏青	390	133	21,14	11	7169,2618,8608,8358
101050	2021端午	11321	7179	爬鼓山	325	178	50,14	12	7793,14147,8853,13372
101051	2022除夕	11466	13507	逛三坊七巷	450	71	3,5	14	10895,13327,2895,9441
101052	2021除夕	2452	9068	爬鼓山	396	227	3,34	14	2325,3028,4413,1768
101053	2020圣诞	10377	8975	森林公园烧烤	324	124	12,15	15	13340,5077,5848,8730
101054	2019万圣节	11164	1313	踏青	359	112	50,21	5	6253,2970,2309,6062
101055	2020暑假	5498	6442	逛三坊七巷	291	80	47,26	15	10179,6974,9935,3725
101056	2020五一	6029	5956	踏青	280	89	30,9	5	6641,8258,1063,13543
101057	2019除夕	1184	9702	踏青	419	187	42,37	5	6231,11453,13823,7883
101058	2021情人节	1296	6118	吃饭	462	225	42,33	15	13673,7781,10003,6327
101059	2018新年	12198	2517	逛三坊七巷	285	139	8,29	4	2118,6203,3415,2776
101060	2020万圣节	8289	14194	森林公园烧烤	384	218	33,20	6	12041,12682,2466,1725
101061	2020新年	1701	10847	踏青	265	187	6,3	6	1702,2611,8525,7553
101062	2018新年	13219	10568	爬鼓山	255	146	45,8	13	5407,6252,4800,8168
101063	2019暑假	14494	6711	森林公园烧烤	291	207	46,7	7	7962,6060,11676,10514
101064	2020万圣节	8462	7914	森林公园烧烤	453	128	1,48	11	4619,6922,5328,5130
101065	2021五一	13020	14149	森林公园烧烤	366	61	35,33	6	1074,8846,9220,7092
101066	2019平安夜	6415	4544	爬鼓山	439	73	37,14	15	1334,12363,9745,14019
101067	2019国庆	10529	6735	爬鼓山	500	80	28,34	11	3499,1012,6968,9037
101068	2018圣诞	3243	2824	踏青	479	189	31,42	11	9170,7798,13905,3152
101069	2020新年	13002	1983	踏青	261	99	41,49	8	8722,14153,1951,1982
101070	2021暑假	3224	11487	踏青	258	97	23,12	6	11491,10184,11181,1896
101071	2020平安夜	1250	3441	森林公园烧烤	487	177	6,41	4	6808,9844,9836,14430
101072	2018七夕	12121	11257	踏青	400	198	4,13	12	3852,4647,1212,3262
101073	2022平安夜	6038	10209	踏青	299	82	41,12	11	3083,9007,5615,4765
101074	2021端午	5689	7764	爬鼓山	435	60	49,39	13	9595,4201,1691,5889
101075	2022元宵节	11097	2283	森林公园烧烤	455	135	27,12	15	6655,10409,7096,11002
101076	2020国庆	3947	11090	爬鼓山	485	59	42,5	6	1898,6281,8200,1799
101077	2020元旦	8462	3311	逛三坊七巷	341	162	25,42	10	8072,9221,1714,8107
101078	2019端午	3182	6031	爬鼓山	328	238	47,26	15	11715,8820,8393,6666
101079	2020除夕	9503	4774	踏青	393	234	15,15	5	1590,10052,7436,6103
101080	2020圣诞	11884	3712	吃饭	495	112	16,13	6	1430,5412,2906,7209
101081	2022儿童节	3767	5359	吃饭	496	246	2,41	3	4630,6516,8825,10724
101082	2018国庆	5670	5458	爬鼓山	488	95	5,26	11	5214,13683,4421,5452
101083	2021情人节	11250	13807	吃饭	369	249	26,44	14	2860,13340,12452,2420
101084	2019元旦	5604	4296	森林公园烧烤	258	172	26,22	15	5654,10134,7253,9497
101085	2021暑假	12931	14081	逛三坊七巷	282	226	32,35	5	1870,12439,10919,10099
101086	2021新年	7104	13039	爬鼓山	383	120	33,8	2	10671,4330,9244,13395
101087	2020暑假	12062	9558	爬鼓山	307	55	42,21	7	8079,13622,10693,10452
101088	2021平安夜	1875	9226	爬鼓山	418	127	3,34	15	5399,12622,11949,11372
101089	2022圣诞	14311	2852	逛三坊七巷	296	115	15,13	8	11151,9367,11941,9017
101090	2019情人节	4337	7170	森林公园烧烤	464	245	50,7	12	4296,3764,5775,9902
101091	2019情人节	5963	3889	森林公园烧烤	264	203	16,47	13	4685,11869,7801,10700
101092	2020跨年夜	6397	6660	森林公园烧烤	258	207	1,7	8	7121,1545,1312,1287
101093	2020除夕	12260	11971	爬鼓山	405	248	19,3	10	14279,6743,1897,11355
101094	2018元宵节	9646	14067	踏青	388	168	40,48	11	2020,6138,7032,11138
101095	2022跨年夜	4930	5616	森林公园烧烤	412	247	42,33	12	5027,7179,14447,2677
101096	2020端午	2205	12937	逛三坊七巷	407	200	27,13	14	7504,6196,11096,1414
101097	2018圣诞	11929	8120	踏青	440	61	11,15	10	2859,2506,2632,13894
101098	2020七夕	6116	6562	森林公园烧烤	361	104	3,48	13	5610,1138,2420,2926
101099	2022暑假	1583	4437	逛三坊七巷	262	187	11,31	15	13999,10920,5862,2985
101100	2022七夕	1459	6538	爬鼓山	396	109	35,17	13	13325,12906,7981,4212
101101	2019万圣节	11299	7981	爬鼓山	328	97	23,42	14	10864,10378,1608,4411
101102	2018儿童节	8650	7799	爬鼓山	293	62	35,47	7	7447,7184,14442,10700
101103	2019五一	9088	13671	踏青	292	246	45,13	5	13996,1600,12281,7780
101104	2021情人节	4413	9323	踏青	266	80	2,24	13	6339,11236,4214,10427
101105	2018国庆	8616	6030	森林公园烧烤	257	127	32,42	4	9513,5815,4826,12257
101106	2019新年	6257	2628	吃饭	389	187	15,26	7	11301,11523,14198,12861
101107	2020情人节	6408	6522	爬鼓山	446	173	31,6	10	11345,1833,9269,1026
101108	2018圣诞	7077	4027	爬鼓山	369	210	32,36	8	3876,8295,2535,3531
101109	2020暑假	4932	5538	踏青	381	166	1,10	6	12563,12797,3946,8594
101110	2018平安夜	10172	8108	爬鼓山	461	155	15,1	6	6801,6545,1098,7109
101111	2019平安夜	3908	5796	逛三坊七巷	363	246	38,29	7	6050,12615,11607,13525
101112	2021除夕	10527	5975	爬鼓山	498	67	2,19	5	2437,9446,11914,5707
101113	2019元宵节	10766	11413	爬鼓山	364	186	3,5	4	10760,1939,12383,6921
101114	2022万圣节	6821	3611	吃饭	444	140	44,34	3	2205,4540,9524,12582
101115	2019七夕	11764	6987	森林公园烧烤	343	148	27,48	6	3742,5417,3858,5849
101116	2020情人节	3023	6546	爬鼓山	389	138	48,5	11	1329,8710,9848,1499
101117	2022国庆	2403	13261	爬鼓山	414	181	43,1	11	8286,12842,3771,14085
101118	2022五一	12101	7129	吃饭	421	248	48,18	2	10176,3569,14445,10735
101119	2018七夕	9191	1358	爬鼓山	300	216	44,25	8	9504,1469,4377,6508
101120	2021圣诞	12867	2015	踏青	458	163	15,29	11	8708,6416,1514,10728
101121	2019国庆	4248	6179	森林公园烧烤	372	146	50,39	13	1922,1778,9655,13972
101122	2019暑假	2420	14119	森林公园烧烤	256	150	30,9	11	6965,7390,12819,7341
101123	2020儿童节	11320	14127	吃饭	459	154	1,32	5	14434,13635,7812,8249
101124	2021平安夜	1022	5007	吃饭	491	99	34,32	14	8385,5608,11841,8846
101125	2021跨年夜	4792	5378	吃饭	302	144	15,43	3	11564,14173,2644,4017
101126	2019五一	1575	7794	逛三坊七巷	365	180	27,21	12	7112,11341,9110,12300
101127	2022新年	3260	6435	吃饭	306	87	44,34	12	6598,10799,6120,10909
101128	2018暑假	3405	10648	森林公园烧烤	414	152	23,2	6	6567,10754,11154,9993
101129	2019暑假	4093	7265	吃饭	258	118	15,3	5	6949,3668,13676,7040
101130	2020端午	13781	7725	踏青	259	97	11,47	11	11099,9584,5804,13547
101131	2022平安夜	3313	9258	森林公园烧烤	332	176	43,48	8	13342,13752,7940,10451
101132	2020元旦	13215	1572	森林公园烧烤	390	248	29,34	10	11179,1165,13277,9974
101133	2018新年	10931	7784	森林公园烧烤	469	86	2,21	5	3779,5422,6214,2889
101134	2022除夕	2211	6269	爬鼓山	256	105	47,50	10	3645,13299,5406,4529
101135	2019元宵节	1257	2249	踏青	341	107	16,40	7	12846,3756,7003,4148
101136	2021国庆	13731	9450	踏青	476	58	45,39	1	1391,11675,1410,2876
101137	2021新年	7711	8048	踏青	258	195	24,43	10	2846,5047,9285,9875
101138	2020万圣节	10185	1222	逛三坊七巷	473	189	1,36	14	10431,11630,7191,3204
101139	2022跨年夜	3165	10369	踏青	457	71	49,19	11	3050,13674,9223,2938
101140	2020七夕	7208	3843	爬鼓山	371	73	29,16	1	5208,11061,5433,1898
101141	2019元宵节	5293	1636	逛三坊七巷	443	120	38,24	1	5055,12703,14397,1258
101142	2021元宵节	11535	11869	爬鼓山	290	190	49,18	13	14243,14087,14077,6327
101143	2018暑假	1022	11104	爬鼓山	374	124	31,20	11	10345,3560,14492,6802
101144	2019除夕	5705	14246	森林公园烧烤	367	235	33,28	10	1946,1290,9955,6941
101145	2019五一	5665	10997	爬鼓山	304	149	11,23	5	7854,3413,6905,5680
101146	2018平安夜	5884	10172	爬鼓山	270	246	4,19	5	12203,13293,9402,12616
101147	2019万圣节	8105	7507	爬鼓山	474	244	4,9	9	9643,3366,2622,10237
101148	2019七夕	7352	7905	森林公园烧烤	315	208	48,12	10	7472,14290,10034,9547
101149	2021端午	4505	8883	踏青	412	91	36,13	7	8289,7329,11977,1318
101150	2019暑假	6880	13402	爬鼓山	342	139	33,16	10	5429,14103,14117,3518
101151	2018圣诞	4390	10846	森林公园烧烤	275	135	10,25	14	8626,2236,9607,3757
101152	2022万圣节	5712	13068	踏青	285	165	31,15	11	6682,2444,10295,1187
101153	2019端午	8195	4442	踏青	417	73	30,28	13	2702,1144,5340,13196
101154	2018除夕	5584	4389	爬鼓山	473	172	11,20	14	2838,8252,13485,9246
101155	2022端午	12445	7825	吃饭	378	170	14,46	5	8551,1923,11789,13626
101156	2021情人节	5335	7915	爬鼓山	486	94	31,35	9	8735,3764,2138,14251
101157	2018万圣节	10049	5338	爬鼓山	314	216	25,13	9	10614,6990,5404,2270
101158	2022情人节	8982	11351	爬鼓山	376	187	23,33	2	11950,11147,4799,2873
101159	2022情人节	6658	12700	逛三坊七巷	455	201	39,30	4	6152,7740,2146,9462
101160	2021暑假	13737	3717	踏青	358	152	33,7	10	7260,11944,9008,3069
101161	2021新年	3974	4420	逛三坊七巷	447	152	15,30	2	6699,2303,4356,3906
101162	2020情人节	9478	2272	森林公园烧烤	397	233	13,9	6	9753,13953,1072,6841
101163	2018平安夜	5774	10671	吃饭	395	214	20,26	13	12862,9417,5146,7368
101164	2019元宵节	12075	3962	吃饭	362	154	36,31	13	1416,2230,13125,6055
101165	2020五一	13403	3072	逛三坊七巷	367	132	39,21	13	5657,13168,1354,12508
101166	2021除夕	7189	11589	爬鼓山	348	59	11,19	5	9262,3878,3202,9654
101167	2020平安夜	4711	4797	爬鼓山	319	135	42,42	13	13225,12719,4889,11703
101168	2022七夕	1618	6144	踏青	423	117	13,27	8	6078,13190,5328,14021
101169	2018圣诞	2666	11312	森林公园烧烤	367	182	4,38	4	5514,11654,4752,6939
101170	2019元旦	1587	6504	森林公园烧烤	456	130	32,15	10	1567,8781,4470,3089
101171	2018新年	10353	2561	森林公园烧烤	384	81	49,21	12	2010,12575,8211,4360
101172	2019圣诞	12288	11408	逛三坊七巷	470	221	27,46	2	4598,7321,14450,1342
101173	2020情人节	7468	3095	吃饭	269	224	5,10	10	5012,8962,1652,6091
101174	2019五一	1868	13798	逛三坊七巷	333	123	4,5	2	1067,6622,7945,4051
101175	2021端午	3598	12764	森林公园烧烤	436	133	33,29	14	8570,1453,8390,3099
101176	2018除夕	4161	7534	踏青	436	134	5,39	11	5632,13360,9546,7768
101177	2022元宵节	11647	13541	踏青	326	192	23,30	11	10974,8925,3717,8585
101178	2019国庆	8973	10604	吃饭	390	246	15,40	4	1347,8329,5166,2887
101179	2018新年	12087	5894	吃饭	300	158	49,43	12	6387,12519,13416,12572
101180	2021国庆	5650	1855	逛三坊七巷	484	116	32,2	14	10511,3023,7682,8253
101181	2022国庆	1213	11199	爬鼓山	409	154	9,38	3	2804,7823,3455,13472
101182	2018元旦	7112	3170	吃饭	431	59	50,3	13	12865,9185,9773,4059
101183	2021元旦	11291	13000	爬鼓山	387	51	16,18	8	2966,10574,13066,9968
101184	2022新年	6880	4598	逛三坊七巷	357	174	45,9	7	6402,12757,8744,13781
101185	2021万圣节	7311	2820	逛三坊七巷	391	236	1,27	5	14140,4149,9893,13131
101186	2020儿童节	2224	7599	踏青	287	133	19,25	7	4635,11579,3851,9419
101187	2019元宵节	7728	4956	逛三坊七巷	269	156	39,37	3	3572,5820,4163,3933
101188	2018元旦	3216	11759	踏青	423	209	19,50	14	9976,9284,9942,13012
101189	2018情人节	12264	6970	踏青	363	182	32,7	8	12031,10454,3621,1686
101190	2019七夕	11800	5503	踏青	289	249	36,36	6	14272,3795,6527,9139
101191	2022圣诞	13185	5961	踏青	325	240	8,14	1	6778,5341,1060,9521
101192	2020除夕	6644	1424	森林公园烧烤	414	93	4,5	5	12599,8637,1873,10987
101193	2020七夕	1031	12231	吃饭	444	207	29,23	12	8049,13579,13677,9498
101194	2021元旦	14418	11348	踏青	330	51	11,47	4	6631,13472,3009,14140
101195	2021跨年夜	8873	7476	逛三坊七巷	407	98	22,50	12	13462,1202,3874,6737
101196	2018儿童节	5345	11118	爬鼓山	457	139	42,26	3	14266,11659,2574,1922
101197	2020五一	10596	12322	踏青	252	211	24,17	5	13163,11065,12527,2523
101198	2022平安夜	11555	13745	踏青	487	157	13,3	8	2745,6999,2209,8076
101199	2019平安夜	7111	7710	吃饭	478	107	39,4	3	4714,10035,10353,13379
101200	2020元宵节	5645	7126	踏青	266	244	20,28	1	13164,1944,10229,5592
101201	2018情人节	12998	13782	逛三坊七巷	410	220	1,35	15	1395,8311,3798,8906
101202	2018平安夜	5003	4876	逛三坊七巷	382	151	41,37	5	13162,11654,9682,6635
101203	2019除夕	5867	4826	逛三坊七巷	417	109	27,28	7	12723,6347,6946,2004
101204	2019儿童节	2642	12379	逛三坊七巷	436	162	17,50	11	6644,13323,4286,4658
101205	2020情人节	12814	13705	森林公园烧烤	347	58	39,48	4	7962,4621,8071,14143
101206	2022情人节	13197	14496	逛三坊七巷	275	191	30,10	9	9565,9638,13061,11394
101207	2018暑假	12509	3220	吃饭	448	50	1,17	2	4521,2146,14064,13816
101208	2020除夕	3827	9357	逛三坊七巷	376	116	35,40	8	9899,3111,4239,11173
101209	2021情人节	10925	6170	爬鼓山	280	206	35,9	8	2084,11640,2854,8603
101210	2019端午	10275	11418	爬鼓山	260	88	16,3	7	12463,3830,8928,5177
101211	2020元旦	13273	12694	踏青	465	141	19,30	6	10660,9902,7427,7881
101212	2021新年	12319	7464	吃饭	376	181	47,12	3	13068,10643,11075,6025
101213	2019国庆	7778	10520	吃饭	451	126	4,34	10	5090,2588,1726,1375
101214	2019暑假	6108	14415	逛三坊七巷	284	226	50,8	5	8284,8071,4552,12523
101215	2021元旦	4162	3353	爬鼓山	415	78	40,50	14	2838,7657,13601,11047
101216	2018除夕	6739	4639	森林公园烧烤	485	96	36,6	13	8136,5288,2276,4751
101217	2018跨年夜	9089	4164	踏青	486	242	30,46	8	13530,2120,12159,10464
101218	2021七夕	1393	8588	踏青	472	191	12,23	11	3850,12937,4433,3991
101219	2021情人节	9879	8998	爬鼓山	278	207	41,49	13	13875,10687,6918,4288
101220	2020除夕	4810	14453	爬鼓山	307	197	31,1	8	5767,3639,7890,10605
101221	2018万圣节	11265	2162	爬鼓山	372	165	48,46	6	1933,12565,11698,3099
101222	2021情人节	12596	4151	爬鼓山	311	149	48,28	7	4954,9697,11380,9060
101223	2018五一	11965	11717	逛三坊七巷	423	58	29,9	13	1906,11834,8900,12845
101224	2020除夕	12160	8258	逛三坊七巷	347	55	24,2	8	14062,13795,11087,12525
101225	2021圣诞	9741	6783	爬鼓山	297	199	48,20	8	6681,8963,4804,10327
101226	2021平安夜	1979	3707	森林公园烧烤	307	118	4,48	9	12130,7350,13431,1306
