ID	city	name	address	avg_score	price	type
12855	7	uZYV4	WpUeG	2.7	423	3
12856	11	1i3pU	a9AIl	5	49	1
12857	8	QwPi3	VOWY4	5	185	2
12858	18	9ddD3	vQbbG	3.9	11	3
12859	13	RDYZH	J3UFY	3.9	19	3
12860	19	1YBO0	YOZFs	1.3	48	3
12861	18	Rz9aK	PYlxO	1.3	252	3
12862	4	u9MlX	Cm3QA	3.5	447	2
12863	5	0Vxw5	7KJtL	3.5	159	2
12864	1	Kdy8s	rORer	3.7	431	1
12865	9	DIvXH	tPlIa	3.7	350	2
12866	14	b0RK1	Owtgl	3.6	397	1
12867	1	prxzz	cXodG	3.6	409	3
12868	4	OG68f	26KLm	3	189	2
12869	18	8tM8k	MnoHU	3	374	1
12870	11	Ai2K3	FM1So	4.2	467	3
12871	7	3ivLp	PvC59	4.2	17	1
12872	7	M5kHD	7AE0x	2.9	21	2
12873	1	8h0ot	cUQHd	2.9	71	1
12874	7	ZoZ4V	k8P0Z	1.9	216	1
12875	17	AKQAU	zQMhy	1.9	184	3
12876	10	MQWbi	ZdxOF	1.1	492	3
12877	19	DrL3R	oOHqq	1.1	411	1
12878	3	DfeEi	yNoBI	4.2	441	3
12879	9	P9dX0	zsPUr	4.2	432	3
12880	6	gCJG6	Jd7NY	1.7	468	2
12881	4	JEZ0r	H0nCg	1.7	286	2
12882	12	PeMeM	PVsyW	2	153	2
12883	12	RuHGP	vgAnq	2	364	3
12884	15	NziA2	wdsTF	2	362	2
12885	7	jQYuO	AyLaO	2	258	3
12886	4	SJYxM	4Bujx	2.4	33	1
12887	20	rzCl0	6WGba	2.4	320	3
12888	12	ZrsFP	PLynI	3.6	473	2
12889	2	M6DWY	eWDus	3.6	418	1
12890	20	sFxzA	6tshz	3.6	134	2
12891	2	Dx3oz	VkY9y	3.6	345	2
12892	15	hWxnv	KJuOc	1.2	12	3
12893	7	B50Yl	UTLyk	1.2	446	3
12894	13	f2qGF	sFLoy	3.8	28	3
12895	19	nWdWS	36Fpf	3.8	365	1
12896	12	KKagv	9MaY4	4.5	370	2
12897	9	8SeKd	Tw08G	4.5	82	2
12898	10	4DIIY	ssWp2	2.4	135	3
12899	10	kvnkM	H8sJB	2.4	157	1
12900	1	1DGLF	PRNb4	2.9	375	3
12901	1	wvvQ9	UBH3h	2.9	338	3
12902	17	01JK1	DXSA4	4.9	431	2
12903	16	7Af3d	dDAGq	4.9	385	2
12904	16	DHMxa	GvTQu	4.5	245	2
12905	10	BZ3L4	01VzS	4.5	443	3
12906	4	GplOL	MAcYW	4.5	56	2
12907	6	HqaMV	TnOdh	4.5	88	3
12908	18	7e9Wb	fQyT4	2.1	62	2
12909	7	Ui66S	trXQm	2.1	235	2
12910	3	iSOG3	8FPQq	2.8	236	1
12911	17	RBJvp	bhVdb	2.8	161	1
12912	7	K51fz	n1uP5	3.9	225	1
12913	10	NGJfI	2dzoE	3.9	33	1
12914	4	fkm8L	2N61r	2.9	474	3
12915	4	LfiGJ	z2oPf	2.9	122	2
12916	1	Zf953	dMU26	3.5	27	1
12917	1	UVu3i	2LJp7	3.5	36	1
12918	13	03Oru	WJKxw	3.2	49	1
12919	6	FnZFN	KAwDG	3.2	239	3
12920	20	XpTtY	W67WS	3.6	225	3
12921	13	VhkgQ	nTtco	3.6	104	3
12922	9	tqG13	vNXVh	2.1	175	3
12923	1	PLKqd	HckVU	2.1	252	1
12924	5	P7kbP	act3Q	1.1	477	3
12925	7	0wAEH	yBqXF	1.1	209	3
12926	20	PZgYg	HhVqJ	2.4	324	3
12927	15	voadw	DefLU	2.4	473	3
12928	15	FatOB	qzm8k	3.1	175	1
12929	11	W9qIP	FuUw9	3.1	153	2
12930	18	DOz96	MtnTP	3.8	230	2
12931	19	bKlhP	o5gbg	3.8	151	2
12932	2	7VCqB	4GgiW	5	260	3
12933	19	kQCr4	u2EBT	5	20	1
12934	6	eunJ5	mhO4G	3.2	323	2
12935	5	XGdOl	q5Lns	3.2	259	2
12936	9	C2o0o	Ln2WR	3.5	195	1
12937	4	bConv	0B2PU	3.5	426	1
12938	7	9jWnw	X4ScH	2	190	3
12939	6	uoWoC	OlcQa	2	478	3
12940	2	qyjsM	sGNNG	2.3	412	3
12941	9	WoHEa	m8sL2	2.3	405	1
12942	8	taFda	JNyoO	3.4	235	1
12943	2	Q5e5W	5Ropu	3.4	488	2
12944	12	vzLcN	jFcaf	2.5	370	1
12945	2	mU7Y8	UmgfC	2.5	131	3
12946	2	7giJM	DIKex	1.6	49	3
12947	6	tI0iW	RfleV	1.6	467	1
12948	13	KrUyH	xsi3s	4.4	410	2
12949	8	gK7Gr	mBDIx	4.4	432	3
12950	5	3rALP	2eRZn	2.7	369	1
12951	5	iCJ0P	9ITzX	2.7	351	3
12952	16	3B4aT	mW8HO	3.1	22	3
12953	13	0trID	OyecE	3.1	132	1
12954	17	xxwHE	FMq33	3.4	46	3
12955	13	kfLkz	wMwB8	3.4	254	3
12956	17	ycmqY	2Gw0O	3.8	171	1
12957	7	fU5w2	X21Hr	3.8	300	1
12958	17	Xq6Hm	lxQOT	3.3	402	1
12959	1	u1QcG	7D1uy	3.3	473	3
12960	2	adHDo	9lPrl	2.6	83	2
12961	4	7TNKX	VH7Gb	2.6	207	3
12962	14	odmRV	Z1xZr	4.2	208	3
12963	8	vbOeW	DfwGC	4.2	330	2
12964	12	U6tcL	YQY1X	4.6	10	1
12965	6	1u6fZ	wXkx3	4.6	442	1
12966	6	9c3I6	bU2gx	3.7	351	3
12967	13	9obL0	Tyhzr	3.7	481	1
12968	2	tJO7W	JaxM1	4.6	490	3
12969	8	Xrqos	eyEFf	4.6	240	2
12970	17	DVZLf	N1fad	4.7	349	3
12971	8	Ec59s	31GVB	4.7	223	2
12972	18	HSbg1	hXnG4	4.6	92	1
12973	3	zwJMO	9Pghg	4.6	68	2
12974	15	MjQWp	tlhSh	1.7	92	3
12975	15	F8v7A	zs77a	1.7	187	1
12976	17	RobrU	u4Yd8	2.8	381	1
12977	9	fUSKb	O8s9M	2.8	494	3
12978	11	XOwhL	R7g2K	3.6	185	1
12979	17	irdKI	zKHAX	3.6	235	2
12980	18	GyZbH	VXt6I	1.3	73	3
12981	2	3Fmch	oEEsD	1.3	446	1
12982	15	ZNe3k	8VBck	2.5	60	2
12983	10	DTALi	1XshM	2.5	136	1
12984	19	zkqIq	GwSfj	3.4	252	3
12985	18	BL6uS	TIjSt	3.4	386	3
12986	15	D0v4e	CEBIT	4.6	335	1
12987	13	IVTW4	6PRfd	4.6	166	3
12988	10	0HW7x	QB2fy	3.4	379	3
12989	8	TFsID	BKPZk	3.4	107	3
12990	2	oFbBG	NgSlQ	3	80	3
12991	13	Ol2yB	zPAm5	3	343	3
12992	7	1eMJR	aLgLH	3.8	322	2
12993	2	DGIuu	yCJD4	3.8	119	2
12994	1	gy5GV	gbMQR	2.4	359	3
12995	19	9zkVQ	Ldv1f	2.4	471	2
12996	12	NP2jw	y1kI1	3.3	359	1
12997	20	eoZ74	zbbvS	3.3	350	1
12998	2	9Rm1h	rrHcE	1.6	326	1
12999	5	OpdNk	xS20l	1.6	376	2
13000	18	PecLg	WOVmy	1.3	184	3
13001	11	GT8Ko	FVhNJ	1.3	364	3
13002	13	ppzhx	OuXDC	4.6	89	1
13003	9	LXgRY	BRvbm	4.6	253	3
13004	8	zvBFr	yCPgi	2.9	103	1
13005	10	MrwOV	jLR5N	2.9	477	2
13006	10	xVwQD	kD7aO	4.5	337	1
13007	11	YHAoP	cng7N	4.5	77	3
13008	12	dhaWp	4sSmB	4.5	150	1
13009	14	oAXVv	Vc2jF	4.5	162	2
13010	6	2Ef3M	Y4fY2	2.9	449	3
13011	8	K7j2z	kZmYm	2.9	429	3
13012	1	XNhny	XWhAK	1	110	1
13013	7	sYgFX	6upiu	1	375	3
13014	5	9iwml	F3cyZ	3.2	128	3
13015	15	gWPzL	koFFZ	3.2	98	1
13016	17	UxOXv	Y2huV	4.5	23	1
13017	16	fSZWM	Q4kYP	4.5	280	1
13018	11	VMMzJ	BwE59	1.8	356	3
13019	8	pUiFS	HSHyO	1.8	367	1
13020	15	Xu5VY	12m0H	3.9	249	2
13021	4	yrtZu	vW2Nk	3.9	138	2
13022	6	xqqVZ	2PwzK	4.3	118	1
13023	2	ltSqR	Lo710	4.3	80	3
13024	2	GGEsU	3kigb	3	86	3
13025	17	9oyQD	nvDdN	3	286	1
13026	7	dKSfD	WcTQz	2.5	167	1
13027	19	psOrN	ERdJj	2.5	111	3
13028	7	MKTgF	8BaXI	1.8	300	3
13029	10	9xuoU	rWc7Y	1.8	484	3
13030	15	WkGps	ecXxn	1.6	325	3
13031	12	NcV3l	pFiHY	1.6	431	1
13032	15	oA2V1	QZRUn	1.9	104	1
13033	10	LEDlu	j1Mu5	1.9	219	2
13034	9	7mjDo	HN84J	1.4	490	3
13035	8	NwwjN	q2mqG	1.4	25	3
13036	20	Z1enG	FkLko	3.9	58	2
13037	3	dRSWi	PUbNo	3.9	210	1
13038	18	E4ThD	kSxhL	4.2	415	3
13039	5	lcccC	elFfg	4.2	100	3
13040	14	1BvqX	bIZb6	2.5	456	2
13041	3	5nshX	anxdP	2.5	376	1
13042	2	ocFsi	hkng4	4.2	227	1
13043	18	NFoiy	87rUa	4.2	181	3
13044	8	VoFFt	6VBXm	4	100	3
13045	4	1qh3Z	Tbs6a	4	149	3
13046	20	JPtB6	ZSeE4	1.9	232	2
13047	17	0shFV	qpMxd	1.9	252	1
13048	10	00UNk	DeYn1	2.5	466	3
13049	1	56r7P	vVGPR	2.5	454	2
13050	10	h3jKU	VgG7C	4.8	468	1
13051	10	JkhDt	HTyvM	4.8	325	1
13052	13	4HAdA	d5RN4	2	117	1
13053	11	B1OlL	C2JoL	2	200	3
13054	10	eXzNS	dMYmK	1.7	432	1
13055	7	DhIZO	7DKbn	1.7	105	3
13056	1	waHc8	yqVb5	3.2	446	1
13057	17	5ZKA3	Mj80A	3.2	311	2
13058	12	JFuso	OUx2n	3.6	65	1
13059	7	f3XY6	jgeG8	3.6	197	1
13060	20	5y5bG	jtzsy	2.7	63	1
13061	10	zqcCt	AXunW	2.7	480	1
13062	14	4UDbd	9Et6H	5	59	2
13063	19	qq1dY	8X2TM	5	97	2
13064	9	ECmIz	HRpCW	1	32	1
13065	19	GJzgI	xOa0p	1	105	1
13066	12	b1taA	R3MIs	4.4	322	1
13067	19	x5ck1	3JiDs	4.4	382	3
13068	4	TQZYg	G5Nsq	4.9	490	3
13069	9	Qo0tx	ZmTA2	4.9	63	3
13070	20	7eX2t	2R5Vd	3.4	485	2
13071	4	6WKHh	1NaS0	3.4	236	1
13072	20	Fhnw1	jd4qI	3	462	2
13073	1	A2vC5	GR2SD	3	44	1
13074	17	6v2IE	auPHx	3.3	33	2
13075	10	M8Sxn	UvJVb	3.3	355	1
13076	12	Elb59	3a1GC	3.3	235	1
13077	20	oVKCH	QGu4n	3.3	476	2
13078	15	NePVG	M5ECr	4.1	135	3
13079	19	qkjkM	lSyk3	4.1	108	3
13080	6	xfQ1P	CSQKG	1	60	3
13081	1	G5Kb6	MrWN7	1	95	1
13082	7	GGbII	7Bx5x	4.6	135	3
13083	17	mYMgY	3lSCS	4.6	155	3
13084	14	dh0cI	nYXsv	1.7	150	2
13085	7	RqUnY	Ftht4	1.7	405	3
13086	3	7guVj	7oTuJ	1	347	2
13087	12	BI1zv	pemic	1	280	3
13088	5	SagGz	lFDW2	2.1	378	2
13089	10	myqS6	OAAUK	2.1	184	1
13090	12	52kM3	s3o06	3.2	103	2
13091	8	KlKUO	s6w8d	3.2	487	2
13092	6	gGuRJ	1Ug7A	3.3	50	1
13093	16	WV2Az	TslZw	3.3	370	3
13094	17	nG8Si	9sUJ8	4.8	364	2
13095	4	Vn0qK	dqFBs	4.8	36	2
13096	11	fpX6H	GdUnL	3.2	248	2
13097	10	3G483	C8zhV	3.2	159	1
13098	19	V6Av9	0JEPH	1.3	291	2
13099	17	v1xEZ	odUcM	1.3	498	2
13100	9	msxJN	BRalq	4.9	476	1
13101	4	ven62	XAouQ	4.9	388	1
13102	18	JUHPV	zxYdT	2.2	151	1
13103	18	Vm5PM	tTBSC	2.2	220	3
13104	18	OU0SF	Ki6Cw	3.9	170	2
13105	4	FoZAC	yB7w4	3.9	417	3
13106	5	ue8uo	YoQwp	3.4	231	3
13107	15	XdedS	G7XZb	3.4	473	1
13108	20	vVaRF	a7QfO	1.3	135	2
13109	5	4BqCv	5xAcg	1.3	47	3
13110	3	Ng6OW	n4Z6w	1.9	433	3
13111	5	kbczy	I4vlW	1.9	201	3
13112	15	dHwAh	1p3k0	4	295	2
13113	12	33Tpg	8zEP2	4	395	2
13114	9	K69SK	Udepu	1.6	273	1
13115	18	r1Vut	cvTRT	1.6	60	1
13116	13	gDkA7	6hSAu	2.9	70	3
13117	18	ojaBo	B75de	2.9	273	3
13118	6	E1DL4	0zyRq	3	181	3
13119	12	jsaYj	2COqo	3	361	2
13120	2	RssKZ	2N7cQ	4.9	25	1
13121	18	7DZq0	BcEnA	4.9	30	2
13122	6	XoceE	UScOV	5	47	2
13123	2	9Zu8u	yRztz	5	168	1
13124	7	93gxK	toFXF	4	119	2
13125	5	9YLdS	ZAJAr	4	181	2
13126	15	AHebz	fv63P	3.6	392	1
13127	13	3VKS1	btN2u	3.6	323	1
13128	17	iu0jD	Dqsxt	2.6	308	3
13129	3	Iepkw	IY4VR	2.6	350	3
13130	11	OLmSg	rLJgw	3.5	358	2
13131	5	QAvNx	L3bg4	3.5	353	2
13132	4	Yxwy1	rIywB	2.1	199	1
13133	15	6xssM	2JaiB	2.1	329	3
13134	20	Su9PL	h3eMa	4.4	382	3
13135	13	AMuvv	V33RT	4.4	188	1
13136	4	UiEYx	NakAk	4.6	417	1
13137	14	PiXlu	aBBtB	4.6	340	3
13138	15	ecX3D	FW1sG	2.9	394	2
13139	3	X3v5U	yWMMH	2.9	264	2
13140	4	sGaGq	j1NhF	1.9	419	3
13141	16	dRl3Q	i5MTv	1.9	224	2
13142	11	ajxqU	ALKA4	2.3	472	1
13143	2	mSD92	Hk1LM	2.3	463	2
13144	18	zFjTQ	LVNFN	2.3	495	2
13145	12	6c5ZW	JV4h6	2.3	58	2
13146	15	ZfJjU	DxR9I	1.9	408	2
13147	6	uiwyQ	WxFAC	1.9	25	2
13148	7	whWUC	ewBeR	2.4	431	2
13149	10	B2Jjw	9wdza	2.4	54	2
13150	8	UOdgR	b60vU	1.5	482	3
13151	20	Ga7Br	GyFz0	1.5	116	1
13152	7	82UOO	RFBAi	3.7	438	2
13153	8	EPcDM	ukHxO	3.7	307	1
13154	20	bXlQE	rCffz	1.7	67	3
13155	10	CVAnj	BwL9X	1.7	52	2
13156	4	WGl9b	PnA0D	3.9	100	2
13157	18	z4x1p	BDcXh	3.9	231	1
13158	9	OvwEF	frUfj	2.7	188	3
13159	16	hiFxz	AEhSY	2.7	64	1
13160	16	7h5AF	XUS7Y	2	192	3
13161	5	Hq2Po	izutx	2	419	1
13162	12	JYi1h	JpL6L	3.3	148	1
13163	3	46PZj	ryiiA	3.3	442	3
13164	15	SGQ1f	15cRT	3.5	481	1
13165	7	1lkSI	3toff	3.5	84	3
13166	17	Ic9ud	2pKZ6	4.5	133	2
13167	10	jGEIF	tvLjE	4.5	205	2
13168	4	G34Wi	Lllm5	1.9	14	2
13169	4	e6ejw	rv2U7	1.9	474	2
13170	14	RIoVg	NfERw	4.7	463	3
13171	5	MA6s5	rxFyB	4.7	426	1
13172	17	ZrKd5	16qm0	4.9	122	3
13173	15	48XUg	qmY5B	4.9	409	3
13174	10	LAnDy	UcDUj	2.5	35	3
13175	16	CcZkV	akTjj	2.5	388	3
13176	14	Vn6AD	ECmwR	4.3	21	1
13177	20	3496V	O6uuK	4.3	105	3
13178	19	namyT	brLzA	2.5	321	3
13179	14	hCU2y	5mFTu	2.5	80	1
13180	19	ziU7C	FdOSM	2.9	130	1
13181	2	YQiMq	fuBCY	2.9	151	3
13182	10	idWtz	vEP2s	3.4	124	1
13183	5	aBG3X	Flt7R	3.4	335	3
13184	14	uxw3I	oG5FV	2.6	393	2
13185	2	zjUAt	ofD4g	2.6	386	3
13186	20	m9Gfp	6fDeK	3	396	1
13187	9	E2Yyo	Rm4gZ	3	58	1
13188	19	sKgxH	5ScCv	1.3	255	2
13189	20	gXs3w	4JIPv	1.3	311	2
13190	14	HYANj	k5Enc	3.2	467	2
13191	16	OITzP	TwZBD	3.2	273	1
13192	15	p5nHD	Y23Yi	2.6	498	1
13193	19	uJnXJ	xRfoh	2.6	35	2
13194	19	2muVt	0Vsq9	4.4	232	1
13195	20	J6RWI	UaP07	4.4	21	2
13196	9	n8k0x	nRtTy	1.1	465	3
13197	20	54C56	JyD9q	1.1	123	1
13198	3	jbSbY	Ys6gy	5	342	3
13199	11	ie6yd	zd1ox	5	404	1
13200	4	C332k	GSaID	2.6	410	2
13201	7	AG6u2	QKhQU	2.6	153	2
13202	2	CizlF	W7kUK	2.6	264	3
13203	10	xJVP8	2nqwo	2.6	349	1
13204	9	qAsye	FhTAE	2.6	32	3
13205	16	awqS2	Fj7uv	2.6	468	2
13206	15	CyboW	yoL83	3.3	145	2
13207	15	Ur86S	uppCV	3.3	98	3
13208	1	RCAPk	ipLv7	3.1	153	3
13209	20	IuAM9	3UXXM	3.1	480	2
13210	15	bA9Mf	l1Bhj	4.3	261	3
13211	15	W5z4e	GKDK0	4.3	291	2
13212	12	EVQZW	eUVEo	2.7	275	3
13213	4	eCO4S	p6EDj	2.7	425	1
13214	4	GPOg7	SOEE6	3.7	487	2
13215	2	gDThG	5NL0M	3.7	249	3
13216	6	iwe8z	sivLq	3.6	42	3
13217	10	1K04o	4hzWB	3.6	229	2
13218	7	CuoBy	tpMha	2.6	449	3
13219	15	ixGAF	mFndE	2.6	75	1
13220	20	3bfOU	pLA9a	1.3	385	1
13221	10	hPTMx	N83a9	1.3	83	1
13222	10	ZjsN0	URb4T	1.4	217	3
13223	14	9uRDC	17Mam	1.4	231	1
13224	16	cKE6p	pqMCl	4.4	312	1
13225	1	c6H5z	DMqTu	4.4	109	3
13226	7	MDxlW	OJEl0	1.1	122	2
13227	17	CsqAq	mN6a4	1.1	227	1
13228	3	gAN9r	LOzHt	1	176	2
13229	11	KPDEM	l0MIt	1	87	1
13230	17	aCs09	BP5T4	4	82	2
13231	2	RwR4R	jTqJt	4	409	3
13232	12	3dcjX	2sz1T	1.7	148	2
13233	12	xG7Tg	cbQAy	1.7	461	2
13234	19	qGhD4	4tLBb	1.5	428	3
13235	8	pRUs6	yYDoM	1.5	116	3
13236	2	HjtN1	VFpiU	4.7	42	3
13237	18	Lq3Cw	3D9CA	4.7	249	1
13238	4	ehDDr	2JHke	3.5	171	1
13239	8	nMwvM	XBuDF	3.5	488	1
13240	11	7qOBp	nrgiV	4.6	19	1
13241	16	Ciofn	NP3Bc	4.6	478	1
13242	6	Vb3Hf	nIzyb	3	151	3
13243	11	rDCuu	kjvSW	3	375	1
13244	19	LZ63f	CEJdP	3.9	397	2
13245	6	Vyu0Y	3vTxI	3.9	110	1
13246	11	FNqJr	mUbxQ	4.9	449	2
13247	16	EE37w	0yKOr	4.9	331	3
13248	20	beDwZ	UUYuE	4.7	10	1
13249	14	snal3	SQ60d	4.7	395	3
13250	3	hmcVe	6id4v	4.6	116	3
13251	16	gK2pm	1DI9F	4.6	180	1
13252	2	SF2cF	Z6Hts	1.6	32	2
13253	13	ogPKI	BIGDi	1.6	286	3
13254	11	1Pcoa	wpSOO	3.8	68	3
13255	13	HRpi1	znBWE	3.8	83	1
13256	12	pVf9D	uj2pe	1.5	153	2
13257	3	0i4s0	MbqBf	1.5	347	3
13258	12	5EWrk	e1i2W	4.9	261	1
13259	8	ChYqH	CkQi7	4.9	419	2
13260	1	YZPTa	cV53F	3.3	211	1
13261	7	5ioHw	cIDfP	3.3	338	1
13262	6	bNtZz	aOCtU	4.4	392	3
13263	19	CQLV3	smfjq	4.4	457	1
13264	10	xtUO7	HJJsI	4.6	30	1
13265	10	B1KEV	8jYoy	4.6	432	3
13266	16	KYUId	QXuzy	1.8	33	3
13267	5	XEyQb	2KnS3	1.8	125	3
13268	15	05lIZ	NAwaX	4.2	291	3
13269	10	dvvJc	EnFzV	4.2	260	2
13270	2	qm6sf	Qs27Z	4.9	161	1
13271	4	ohNWN	r7JKO	4.9	384	3
13272	11	rJoVG	4HikZ	2	382	2
13273	14	eD2s1	8POBu	2	274	3
13274	12	fW5OI	16WWA	4	349	2
13275	18	gnJCK	4twxs	4	233	1
13276	18	4oudT	pQ6dR	2.8	328	2
13277	11	a3MDJ	8PetT	2.8	491	1
13278	6	cx2qx	hUk5y	3.6	170	1
13279	6	VE3kk	qpq3m	3.6	113	3
13280	11	t8D0G	5UgPw	4.7	211	2
13281	1	EuUSY	iC7Wk	4.7	84	1
13282	7	6hdCJ	6mUv0	1.8	199	2
13283	4	gqBqA	EQ8g5	1.8	81	1
13284	5	QXCUa	OarXz	1.5	320	1
13285	17	ymSKQ	UbhOb	1.5	352	3
13286	19	R4BUn	G3ekT	3.5	282	1
13287	15	behue	KcQ9k	3.5	144	1
13288	1	VsP66	LgZj8	1.7	444	1
13289	15	UDYf8	FL33R	1.7	147	1
13290	5	hSM9n	oQNaV	2	467	3
13291	5	rsTSU	VGvfW	2	283	3
13292	17	WJkjy	47W08	2.5	22	2
13293	11	dAol4	Zf8cU	2.5	157	2
13294	2	0IGAA	V8Un8	2.3	267	3
13295	20	l1WdT	ljWIS	2.3	279	1
13296	19	Fq0KK	Q6FNa	4.6	440	3
13297	16	aBLgO	C2qK3	4.6	469	3
13298	7	245ep	5g73u	3.5	453	1
13299	19	d2eTO	b71Dn	3.5	229	2
13300	14	4rEiF	KFXSc	2.2	207	2
13301	9	euJwg	C8lUg	2.2	329	3
13302	3	q2CpY	CGvGe	1.4	491	1
13303	20	7jri7	T5Iqe	1.4	93	3
13304	19	WgXZK	oDPQt	4	169	2
13305	10	t5rJr	F19fI	4	185	2
13306	5	Snbig	Lhc0G	1.8	411	2
13307	20	jceua	I2QkY	1.8	346	2
13308	8	NMWlX	sVvzU	3.5	132	2
13309	11	IYyPE	4Xmx8	3.5	97	1
13310	15	RzRzt	FLrSH	3.5	353	1
13311	5	TRTu7	Yqoxl	3.5	433	3
13312	11	XhR1c	Dfgxh	3.3	463	3
13313	19	D6zLr	LYZ8X	3.3	11	2
13314	17	K3klc	xCgER	4	312	1
13315	18	3us4p	RLdF8	4	457	3
13316	10	ldbru	9MfAA	1.8	41	1
13317	13	180Pc	NVmtg	1.8	121	2
13318	14	Tdg7K	ciNiI	2.2	324	2
13319	6	4VOTq	eUZNy	2.2	396	1
13320	3	jek91	gLUib	4.7	410	2
13321	13	mh2sN	kN9Wa	4.7	187	1
13322	13	QHqSl	xORw9	2.4	90	1
13323	10	tkpwq	0hlgZ	2.4	187	1
13324	13	K6JAM	QghBr	2.6	401	2
13325	13	XOxWN	wNgct	2.6	250	2
13326	19	UPb4h	OgC1b	2.3	386	1
13327	5	RQH2k	Vs6YF	2.3	80	1
13328	5	WSdS5	HQvGt	3.2	376	3
13329	7	U6AL9	PasOV	3.2	161	1
13330	12	kkNHz	YwElB	4.7	88	2
13331	10	ctRjM	cPtlS	4.7	406	1
13332	16	1ukim	rVsQQ	4.8	14	3
13333	1	KMk60	A7Zzb	4.8	431	1
13334	7	v8jRx	Sz24F	1.5	259	1
13335	4	20gDe	JokOI	1.5	143	2
13336	11	4jV1V	kFMNd	2.6	56	1
13337	4	rKBBI	rNMGr	2.6	462	2
13338	12	KF2TD	vv7wP	2.6	18	2
13339	5	8FMTT	oQyYo	2.6	126	1
13340	13	RRFRH	2N3Os	3.8	335	1
13341	16	WQ6Co	yKkxN	3.8	460	3
13342	13	ZjUHY	hHMMD	1.8	197	3
13343	4	Xo502	0hy5J	1.8	473	2
13344	18	vPTlV	DM2Um	2.7	30	3
13345	4	OIg7m	dEgEB	2.7	440	3
13346	6	qrMro	Hn1LH	5	45	3
13347	8	q7mgy	q0yzb	5	27	1
13348	10	cQtxI	bIvWz	4.7	265	3
13349	14	iCPRM	RYamy	4.7	365	1
13350	8	e84Lv	Pie2M	3.2	362	3
13351	1	PPtGV	hAEHt	3.2	369	2
13352	8	U66oP	szwzF	2.6	14	2
13353	8	9p2Cl	DZufu	2.6	330	2
13354	8	kAGDw	9dL23	3.4	321	3
13355	4	VpFe9	TpuCA	3.4	53	3
13356	17	QSCvO	cQMHo	3.5	372	1
13357	18	n2aJ5	5779b	3.5	70	3
13358	6	PTmeO	Q5I8Y	1.7	228	2
13359	4	LgFeW	PTyXm	1.7	63	2
13360	14	w4637	3E1gZ	3.8	97	2
13361	7	f0qcq	2UVkX	3.8	487	2
13362	3	ZP2jd	jxdwA	4.2	399	2
13363	9	J0Es4	5q62C	4.2	11	3
13364	19	NLk2g	Q6Ned	3.3	10	3
13365	12	8DfCR	AVVlA	3.3	68	1
13366	17	9T42t	nD5WM	4.5	451	3
13367	19	HSotz	bluKw	4.5	315	2
13368	3	Sc79a	ewOxo	4.2	424	2
13369	1	nunes	6vjri	4.2	151	1
13370	19	snVI1	s1Usu	1.8	319	3
13371	7	7m3Va	Vu8NI	1.8	151	2
13372	9	KUwhS	bGmfo	1.3	50	3
13373	19	fGkxg	u0vLJ	1.3	477	2
13374	6	n467A	G9sB3	1.8	31	2
13375	16	zzMhS	pK3cg	1.8	271	1
13376	8	KOkDf	EeJ3V	4.5	161	3
13377	7	qEtt8	cmiVw	4.5	132	2
13378	5	Q9PES	nJBCb	2.5	106	2
13379	11	kiDWG	MuRD3	2.5	144	2
13380	12	7My3r	744LJ	2.1	54	2
13381	1	zrDgx	jhFwd	2.1	337	2
13382	3	IE0jZ	BTdOY	3.5	262	3
13383	10	8LyQO	4sULS	3.5	88	1
13384	9	m02FH	lAQoA	3.8	122	1
13385	1	enLyk	lO1pM	3.8	266	2
13386	7	Q5R5G	ZdHFC	4.1	499	1
13387	4	7Dnum	tGVLP	4.1	93	3
13388	18	fedS0	2pm76	2.9	107	2
13389	16	Q8CgW	G4J3X	2.9	130	1
13390	6	tyMfS	PKCLm	2.7	49	1
13391	13	x440l	uDb3a	2.7	230	1
13392	4	2TXbw	7mf4G	2.4	71	2
13393	13	CvJZt	ddcjY	2.4	122	1
13394	11	v2x0H	n0Zhl	2.4	217	1
13395	9	C2WbT	dv2bR	2.4	78	2
13396	10	1SRyr	MNrz7	2.6	250	2
13397	16	F1eH7	j4TOS	2.6	162	1
13398	1	owTOe	C3qxv	1.4	46	1
13399	11	YB9wR	uYpzN	1.4	99	2
13400	20	Bwi90	alvyd	1.9	373	3
13401	15	kMBL8	Bn6pG	1.9	137	3
13402	16	KHcLH	oFRC1	1.9	447	3
13403	11	iLow7	4ZbhI	1.9	373	1
13404	7	KJaOv	HNNIR	2.9	358	3
13405	8	7Uosg	E0cvJ	2.9	483	3
13406	20	O6ZeO	KgNog	2.6	119	1
13407	3	j7pWy	f48aG	2.6	302	1
13408	15	ZYyF7	YPd78	1.1	288	3
13409	13	6rD3D	48o3I	1.1	347	2
13410	2	POqMI	X4as3	1.6	96	3
13411	13	p3age	Jto8L	1.6	364	3
13412	5	oKy50	Kf44X	4.5	426	3
13413	1	vQbal	psUPO	4.5	266	2
13414	15	Psf66	orILz	1.2	468	3
13415	10	pPF5G	Rkpz1	1.2	314	2
13416	11	1YSrU	sIViR	4.8	113	1
13417	19	azLYN	Z5QiC	4.8	226	2
13418	20	jwXoi	4F0xF	3.6	478	2
13419	12	RcIqu	EbRbd	3.6	166	1
13420	10	LAaI2	Yq1oJ	1.9	55	2
13421	2	D1moT	wUcKB	1.9	201	2
13422	5	eijdT	ohlZe	4.5	238	2
